data_captura,data_referencia,tipo_ativo,ordem,administrador,total_global_ativos,clubes_carteiras_administradas_ativos,clubes_carteiras_administradas_cotas_fundos_proprios,clubes_carteiras_administradas_cotas_fundos_terceiros,fundos_em_cotas_ativos,fundos_em_cotas_cotas_fundos_proprios,fundos_em_cotas_cotas_fundos_terceiros,fundos_investimento_ativos,fundos_investimento_cotas_fundos_proprios,fundos_investimento_cotas_fundos_terceiros,sub_total_k,dupla_contagem_l,origem_recursos_do_grupo,origem_recursos_clientes,total_global_ativos_nan,investidor_efpc_emp_publicas,investidor_efpc_emp_privadas,investidor_seguradora,investidor_eapc,investidor_capitalizacao,investidor_corporate,investidor_middle_market,investidor_private,investidor_varejo_alta_renda,investidor_varejo,investidor_poder_publico,investidor_rpps,investidor_fundos_investimento,investidor_estrangeiros,investidor_por_conta_ordem,investidor_outros,renda_fixa_oper_compromissada_tit_publicos_federais,renda_fixa_oper_compromissada_tit_estaduais_municipais_privados,renda_fixa_tit_publicos_federais,renda_fixa_cdb_rdb,renda_fixa_notas_promissorias,renda_fixa_debentures,renda_fixa_direitos_creditorios,renda_fixa_dpge,renda_fixa_ccb_cccb,renda_fixa_titulos_imobiliarios,renda_fixa_letras_financeiras,renda_fixa_investimento_exterior,renda_fixa_outros,renda_fixa_sub_total,renda_variavel_acoes,renda_variavel_opcoes,renda_variavel_outros,renda_variavel_sub_total,clientes_clubes_investimento,clientes_carteiras_administradas,clientes_fundos_em_cotas,clientes_fundos_investimento,clientes_sub_total,clientes_dupla_contagem,clientes_total
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,11,GUIDE INVESTIMENTOS,90279.47789999799,15468.502579999,10571.577070000001,0.0,30.951439999999998,133204.39390999702,1477.50064,74780.023879999,211.036550001,79277.780969999,315021.76703999605,224742.289139997,4769.248979999,85510.228919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,12,SUL AMERICA INVESTIMENTOS DTVM,71583.22349850001,5799.311269999999,15101.20025,499.62809999999996,30.98032,4280.631230000001,4593.08177,65752.9319085,442.89351,2695.0626549999997,99195.7210135,27612.497515,30963.09617,40620.127328500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,13,CREDIT SUISSE HEDGING GRIFFO COR VAL S.A,37321.10484876,52.787973140000005,0.0,0.0,207.46978760000002,29370.08735,22026.217370000002,37060.84708802,19670.36748,16233.538630000001,124621.31567876,87300.21083,0.0,37321.10484876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,14,MAF DTVM,36184.264756108,0.0,0.0,0.0,17.058048566,0.0,9740.424568993,36167.206707542005,0.0,5519.375613947001,51444.064939049,15259.800182941,0.0,36184.264756108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,15,SAFRA ASSET MANAGEMENT LTDA,11733.92003,0.0,0.0,0.0,0.0,10795.791889999,0.0,11733.92003,19660.5054,0.0,42190.21732,30456.29729,0.0,11733.92003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,16,WESTERN ASSET,9832.42,9824.836,5135.032,8704.234,0.0,44.909,0.0,7.584,0.0,0.0,23716.595,13884.175,0.0,9832.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,17,BANESTES DTVM,9462.099269999999,0.0,0.0,0.0,0.0,811.4862800000001,89.87164,9462.099269999999,0.0,20.840049999999998,10384.29724,922.1979699999999,29.70864,9432.390630000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,18,AMERICA P.E. ADMINISTRACAO DE RECURSOS L,3488.1112329099997,0.0,0.0,0.0,0.0,0.0,0.0,3488.1112329099997,0.0,0.0,3488.1112329099997,0.0,0.0,3488.1112329099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,19,BANCO FATOR,2688.11615472,0.0,0.0,0.0,0.0,0.0,0.0,2688.11615472,0.0,441.86231,3129.97846472,441.86231,0.0,2688.11615472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,20,4UM DTVM S.A.,1975.44294289,0.0,0.0,0.0,0.0,359.90946883000004,408.34027655,1975.44294289,554.1819767999999,0.0,3297.87466507,1322.43172218,146.01807018000002,1829.42487271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,21,BRB   DTVM,1767.32099,0.0,0.0,0.0,0.0,463.93445,0.0,1767.32099,0.0,0.0,2231.25544,463.93445,0.0,1767.32099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,22,4UM GESTAO DE RECURSOS LTDA,1431.42711596,1431.42711596,1087.4345664500001,1378.24898662,0.0,0.0,0.0,0.0,0.0,0.0,3897.11066903,2465.68355307,1078.80499426,352.62212170000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,23,TIVIO CAPITAL,990.137868896,0.0,0.0,0.0,0.0,0.0,0.0,990.137868896,44.433575851,50.676535641,1085.2479803889998,95.110111493,56.971466981999995,933.1664019130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,24,FIBRA ADM DE CARTEIRA DE VAL MOB LTDA,408.22564,179.67810999999998,0.0,0.0,0.0,0.0,0.0,228.54753,0.0,0.0,408.22564,0.0,0.0,408.22564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 2 - Por Instrumentos,25,MERCANTIL DO BRASIL DTVM,49.844,7.607,0.0,0.0,0.0,0.0,0.0,42.237,0.0,0.0,49.844,0.0,42.237,7.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,1,BB ASSET MANAGEMENT,,,,,,,,,,,,,,,1870538.713,226544.149,5417.38,8651.226,466445.899,12335.933,150365.08,30825.296,64113.667,143603.123,103305.111,551736.198,103590.605,3016.556,309.343,279.124,0.023,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,2,ITAU UNIBANCO SA,,,,,,,,,,,,,,,1539593.7503,1336.87465,98886.97248000001,14405.6594,287861.99815,5914.18411,102970.0374,110896.10259000001,604614.21074,232444.2894,28708.35266,30380.48919,193.78289,16834.68177,446.5431,3694.93473,4.63704,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,3,BTG PACTUAL,,,,,,,,,,,,,,,988649.951738692,21881.826933703003,8661.731339994,15320.573738016,38637.611190928,0.0,93563.762764889,0.0,196161.766996143,10095.264038139001,1009.35732988,0.0,9316.101022927,234656.505191541,58185.047446419,187791.29378042798,113369.10996567801,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,4,BRADESCO,,,,,,,,,,,,,,,862778.98633,10925.88246,33095.06177,45626.12626,384860.15794999996,11402.30525,117201.63954999999,34708.86914,35639.637,68327.8873,56577.28872,6733.5716299999995,19001.99255,33932.81205,552.1437,4069.65866,123.95233999999999,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,5,CAIXA,,,,,,,,,,,,,,,748605.20389,112171.7591,12.061209999999999,4333.2542300000005,205854.21944,4177.61257,52900.77858,22275.36936,13413.280369999999,60683.723600000005,60439.77788,129197.14411,83146.22344,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,6,INTRAG,,,,,,,,,,,,,,,549244.13663,18777.29572,73594.53614,24303.57369,68770.84017,2413.5176800000004,83571.97654,5853.13137,62087.5222,79013.79778000001,4742.66542,317.23009,1361.82377,73899.84058,23474.095940000003,26526.852039999998,535.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,7,BEM DTVM,,,,,,,,,,,,,,,475227.6031,125349.44934,115299.78173,49332.33173,9519.762929999999,3917.53902,30532.09408,5052.66074,27199.23011,3942.34771,3019.14408,0.0,5567.81049,74456.34438,9966.26684,11756.03256,316.80735999999996,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,8,BANCO SANTANDER (BRASIL) SA,,,,,,,,,,,,,,,446924.177403599,72.195311299,83462.81709020001,699.9748571,108757.7787952,307.7620171,83660.95343440001,8948.502008,26945.6441286,53379.3048644,25148.1957046,17815.731200899998,3879.5284434,21462.5241398,666.1196041999999,8806.5854494,2910.560355,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,9,BNY MELLON SERVICOS FINANCEIROS DTVM SA,,,,,,,,,,,,,,,330502.123420182,8413.103103188001,14247.559036095001,14269.926514861001,1029.106231606,0.0,2614.411469873,0.0,9323.456932039,693.474206251,5770.113378205,2.178920287,114.06622638900001,108646.807520474,2224.273360698,131748.353002685,31405.293517525,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,10,BNP PARIBAS,,,,,,,,,,,,,,,126827.16048,2.35588,5581.66712,11335.632029999999,1829.4625700000001,172.79870000000003,5737.78057,121.07135000000001,609.2976,21.88575,0.0,0.0,1133.53982,5375.41488,42192.37421,23103.20159,29610.67841,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,11,GUIDE INVESTIMENTOS,,,,,,,,,,,,,,,90279.47789999799,964.86195,5511.918900000001,8287.06573,2828.17445,0.0,16244.949960000002,1112.64883,16888.144629999002,2122.82001,0.0,0.0,898.0415899999999,0.0,0.0,8.73467,35412.117179999004,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,12,SUL AMERICA INVESTIMENTOS DTVM,,,,,,,,,,,,,,,71583.22349850001,736.6834596,4698.6218026999995,17467.405772799997,17484.922329999998,7548.61259,10638.3529144,0.0,0.0,497.64169,116.273609,0.0,0.0,1203.78996,0.0,11190.91937,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,13,CREDIT SUISSE HEDGING GRIFFO COR VAL S.A,,,,,,,,,,,,,,,37321.10484876,0.0,11.27913877,0.0,2476.484155319,0.0,2935.8346574730003,0.0,31871.500361761,26.009963948,0.0,0.0,0.0,0.0,0.0,-0.0034285139999999997,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,14,MAF DTVM,,,,,,,,,,,,,,,36184.264756108,0.0,0.0,0.0,0.0,0.0,1326.7812293920001,0.0,0.0,0.0,517.503351224,0.0,0.0,17478.022777501,14649.405449359,2195.493900065,17.058048566,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,15,SAFRA ASSET MANAGEMENT LTDA,,,,,,,,,,,,,,,11733.92003,0.0,0.0,0.0,108.50479,0.0,1526.89012,115.63424,185.07482000000002,3896.08404,0.0,0.0,658.0988299999999,166.25773,0.0,1700.6479199999999,3376.72754,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,16,WESTERN ASSET,,,,,,,,,,,,,,,9832.42,0.0,6484.609,2340.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.263,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,17,BANESTES DTVM,,,,,,,,,,,,,,,9462.099269999999,0.0,21.5299,29.70864,0.0,0.0,0.0,0.0,0.0,0.0,1041.1589000000001,6747.78726,1621.9145700000001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,18,AMERICA P.E. ADMINISTRACAO DE RECURSOS L,,,,,,,,,,,,,,,3488.1112329099997,0.0,0.0,0.0,0.0,0.0,622.04440986,0.0,440.17977716,5.44987588,0.0,0.0,0.0,2288.1420392200002,132.29513079,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,19,BANCO FATOR,,,,,,,,,,,,,,,2688.11615472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.11615472,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,20,4UM DTVM S.A.,,,,,,,,,,,,,,,1975.44294289,369.78362737,365.07683405,86.18024955,151.34236377,0.0,63.76437203,0.0,939.29549612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,21,BRB   DTVM,,,,,,,,,,,,,,,1767.32099,3.97029,34.098980000000005,1.28469,0.0,0.0,0.0,0.0,0.0,0.0,48.52457,20.11292,32.36212,0.0,0.0,10.55859,1616.40883,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,22,4UM GESTAO DE RECURSOS LTDA,,,,,,,,,,,,,,,1431.42711596,255.67217911,3.20651242,1087.87297481,25.099794239999998,0.0,21.7938286,0.0,37.78182678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,23,TIVIO CAPITAL,,,,,,,,,,,,,,,990.137868896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.672353567,0.0,0.0,0.0,0.0,0.0,0.0,0.465515328,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,24,FIBRA ADM DE CARTEIRA DE VAL MOB LTDA,,,,,,,,,,,,,,,408.22564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.22564,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 3 - Por Investidor,25,MERCANTIL DO BRASIL DTVM,,,,,,,,,,,,,,,49.844,0.0,7.607,0.0,0.0,0.0,0.0,0.0,42.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,1,BB ASSET MANAGEMENT,,,,,,,,,,,,,,,1870538.713,,,,,,,,,,,,,,,,,605985.471,0.0,959885.377,22372.049,1140.52,74414.282,60900.999,446.456,0.0,1210.836,108144.485,11734.361,1229.706,1847464.542,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,2,ITAU UNIBANCO SA,,,,,,,,,,,,,,,1539593.7503,,,,,,,,,,,,,,,,,250218.46263,0.0,440252.40417,75493.65768,4517.36521,188041.88663,0.0,852.65522,16.27957,65974.25841,155925.15512,317.32737,199015.61369,1380625.0657000002,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,3,BTG PACTUAL,,,,,,,,,,,,,,,988649.9517387281,,,,,,,,,,,,,,,,,65632.06284135,-5.156760425000001,188262.872208872,27478.818997542003,3083.797652332,88650.711591292,79415.032812229,1559.2116277129999,10901.060520123,86699.90925645501,61819.607236621996,33427.459173323005,69160.095145769,716085.482303201,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,4,BRADESCO,,,,,,,,,,,,,,,862778.98633,,,,,,,,,,,,,,,,,146209.43177000002,-154.71003,470782.40251,1398.34672,1642.999,88188.43035,761.3910400000001,601.00088,0.0,1182.06475,116068.29193,22715.71197,4604.51117,853999.87206,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,5,CAIXA,,,,,,,,,,,,,,,748605.20389,,,,,,,,,,,,,,,,,165446.31998,0.0,429692.48136000003,22646.939730000002,0.0,23636.009280000002,1384.4649399999998,876.28765,4e-05,530.55876,78513.80392,0.0,0.0,722726.86566,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,6,INTRAG,,,,,,,,,,,,,,,549244.13663,,,,,,,,,,,,,,,,,108173.33908,0.0,186552.69062,4203.477349999999,2762.57633,121721.45018000001,4236.012269999999,1211.03726,2.8779,28589.14842,23742.06712,1666.86502,1873.4938,484735.03535,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,7,BEM DTVM,,,,,,,,,,,,,,,475227.6031,,,,,,,,,,,,,,,,,77347.65371,-66.72533,260755.4087,1895.89586,480.6089,31873.39446,36471.11832,653.6104399999999,120.07469,5691.37661,21851.274100000002,3358.50135,136.53526000000002,440568.72706999996,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,8,BANCO SANTANDER (BRASIL) SA,,,,,,,,,,,,,,,446924.17740359996,,,,,,,,,,,,,,,,,20776.5663331,0.0,319614.1617561,1829.1309852,0.0,39202.288330799995,0.0,324.6361561,0.0,375.65741499999996,53272.3945088,287.7395349,3574.2244423,439256.7994623,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,9,BNY MELLON SERVICOS FINANCEIROS DTVM SA,,,,,,,,,,,,,,,330502.123420182,,,,,,,,,,,,,,,,,28406.3127892,-1470.78948333,119293.54525778,9510.924795079,0.0,67957.01461604,0.0,1026.8788365,-64.892828,2144.24569036,36243.462525749,61.27657412,17393.893722282,280501.87249578204,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,10,BNP PARIBAS,,,,,,,,,,,,,,,126827.16048,,,,,,,,,,,,,,,,,14395.02676,0.0,58319.07381,4385.78584,0.0,5284.53487,0.0,126.80487,0.0,0.40726,16025.1218,0.0,4973.40316,103510.15837,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,11,GUIDE INVESTIMENTOS,,,,,,,,,,,,,,,90279.47789999799,,,,,,,,,,,,,,,,,11784.47583,0.0,37476.950249998,3674.00118,144.45879000000002,23201.92096,0.0,0.0,0.0,4024.40779,4076.8767799999996,0.0,2922.732659999,87305.824239998,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,12,SUL AMERICA INVESTIMENTOS DTVM,,,,,,,,,,,,,,,71583.22349850001,,,,,,,,,,,,,,,,,9632.1582585,0.0,28860.84139,1596.28251,93.8553,6819.0587000000005,935.89762,615.4657900000001,0.0,62.69889,22377.70992,0.0,0.0,70993.9683785,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,13,CREDIT SUISSE HEDGING GRIFFO COR VAL S.A,,,,,,,,,,,,,,,37321.10484876,,,,,,,,,,,,,,,,,8864.71962,0.0,7141.5699620899995,48.745309999999996,21.244880000000002,9110.72562,0.0,0.0,0.57475,13.18248,2911.56526,178.28889999999998,806.70596846,29097.322750550004,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,14,MAF DTVM,,,,,,,,,,,,,,,36184.264756108,,,,,,,,,,,,,,,,,92.792888019,0.0,404.865825137,38.990445834,0.0,666.4663199620001,5686.2153173179995,0.0,0.0,0.0,0.0,0.0,6351.265346782,13240.596143055,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,15,SAFRA ASSET MANAGEMENT LTDA,,,,,,,,,,,,,,,11733.92003,,,,,,,,,,,,,,,,,1561.38982,0.0,3156.54602,1585.00478,9.61388,767.4108100000001,1958.0523500000002,36.68319,0.0,960.40888,1032.22236,0.0,7.29818,11074.63027,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,16,WESTERN ASSET,,,,,,,,,,,,,,,9832.42,,,,,,,,,,,,,,,,,0.0,0.0,9412.442,0.0,0.0,7.838,0.0,0.0,0.0,0.0,77.534,0.0,8.852,9506.666,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,17,BANESTES DTVM,,,,,,,,,,,,,,,9462.099269999999,,,,,,,,,,,,,,,,,4677.13393,0.0,3323.87538,0.0,12.01594,407.01928000000004,92.25725999999999,0.0,0.0,0.0,806.59096,0.0,143.20651999999998,9462.099269999999,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,18,AMERICA P.E. ADMINISTRACAO DE RECURSOS L,,,,,,,,,,,,,,,3488.1112329099997,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.430819999999999,0.0,55.555150000000005,0.0,0.0,0.0,0.0,0.0,0.0,-277.41226,-208.42629,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,19,BANCO FATOR,,,,,,,,,,,,,,,2688.11615472,,,,,,,,,,,,,,,,,0.0,0.0,86.69236,1526.8562,0.0,16.809990000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.03691,1630.39546,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,20,4UM DTVM S.A.,,,,,,,,,,,,,,,1975.44294289,,,,,,,,,,,,,,,,,40.23690939,0.0,868.95802321,0.0,0.0,7.92157995,0.0,0.0,0.0,0.0,41.48960347,0.0,223.75921375,1182.36532977,,,,,,,,,,,
2026-06-03,2026-04-01,Pag 4 - Por Ativos RF,21,BRB   DTVM,,,,,,,,,,,,,,,1767.32099,,,,,,,,,,,,,,,,,158.54847,0.0,310.98171,0.50234,0.0,25.167900000000003,0.0,0.0,0.0,1134.1854799999999,10.31673,0.0,121.22255,1760.92518,,,,,,,,,,,
